campestre-del-valle-877	CAMPESTRE DEL VALLE	Puebla	Puebla	72595	Exacta
campestre-mayorazgo-409	CAMPESTRE MAYORAZGO	Puebla	Puebla	72468	Exacta
campestre-san-isidro-965	CAMPESTRE SAN ISIDRO	Puebla	Puebla	72229	Exacta
carmen-huexotitla-71	CARMEN HUEXOTITLA	Puebla	Puebla	72534	Exacta
carmen-serdan-1767	CARMEN SERDAN	Puebla	Puebla	72495	Exacta
chapultepec-706	CHAPULTEPEC	Puebla	Puebla	72320	Exacta
chula-vista-346	CHULA VISTA	Puebla	Puebla	72420	Exacta
chula-vista-1471	CHULA VISTA	Puebla	Puebla	72420	Exacta
cinco-de-mayo-256	CINCO DE MAYO	Puebla	Puebla	72270	Exacta
cipreses-de-mayorazgo-802	CIPRESES DE MAYORAZGO	Puebla	Puebla	72480	Exacta
ciudad-universitaria-144	CIUDAD UNIVERSITARIA	Puebla	Puebla	72592	Exacta
colonial-san-jeronimo-213	COLONIAL SAN JERONIMO	Puebla	Puebla	72100	Exacta
concepcion-las-lajas-1441	CONCEPCION LAS LAJAS	Puebla	Puebla	72190	Exacta
constitucion-mexicana-452	CONSTITUCION MEXICANA	Puebla	Puebla	72499	Exacta
corredor-industrial-la-cienega-288	CORREDOR INDUSTRIAL LA CIENEGA	Puebla	Puebla	72220	Exacta
cosmos-1564	COSMOS	Puebla	Puebla	72370	Exacta
cristobal-colon-260	CRISTOBAL COLON	Puebla	Puebla	72330	Exacta
cuitlahuac-1177	CUITLAHUAC	Puebla	Puebla	72967	Exacta
del-arte-1381	DEL ARTE	Puebla	Puebla	72194	Exacta
diez-de-mayo-271	DIEZ DE MAYO	Puebla	Puebla	72270	Exacta
eclipse-416	ECLIPSE	Puebla	Puebla	72480	Exacta
educadores-435	EDUCADORES	Puebla	Puebla	72498	Exacta
el-alto-253	EL ALTO	Puebla	Puebla	72290	Exacta
el-angel-25	EL ANGEL	Puebla	Puebla	72533	Exacta
el-carmen-405	EL CARMEN	Puebla	Puebla	72530	Exacta
el-carmen-69	EL CARMEN	Puebla	Puebla	72530	Exacta
el-castillo-525	EL CASTILLO	Puebla	Puebla	72498	Exacta
el-cerrito-379	EL CERRITO	Puebla	Puebla	72440	Exacta
el-chamizal-49	EL CHAMIZAL	Puebla	Puebla	72380	Exacta
el-chamizal-191	EL CHAMIZAL	Puebla	Puebla	72380	Exacta
el-conde-891	EL CONDE	Puebla	Puebla	72014	Exacta
el-cristo-1115	EL CRISTO	Puebla	Puebla	72340	Exacta
el-cristo-498	EL CRISTO	Puebla	Puebla	72340	Exacta
eleganza-929	ELEGANZA	Puebla	Puebla	72470	Exacta
el-fresno-401	EL FRESNO	Puebla	Puebla	72103	Exacta
el-fresno-196	EL FRESNO	Puebla	Puebla	72103	Exacta
el-mirador-6	EL MIRADOR	Puebla	Puebla	72530	Exacta
el-paraiso-1347	EL PARAISO	Puebla	Puebla	72450	Exacta
el-pinal-163	EL PINAL	Puebla	Puebla	72210	Exacta
el-porvenir-265	EL PORVENIR	Puebla	Puebla	72330	Exacta
el-progreso-386	EL PROGRESO	Puebla	Puebla	72450	Exacta
el-refugio-143	EL REFUGIO	Puebla	Puebla	72495	Exacta
el-refugio-441	EL REFUGIO	Puebla	Puebla	72495	Exacta
el-riego-norte-721	EL RIEGO NORTE	Puebla	Puebla	72103	Exacta
el-riego-sur-720	EL RIEGO SUR	Puebla	Puebla	72020	Exacta
elsa-cordova-1774	ELSA CORDOVA	Puebla	Puebla	72495	Exacta
el-salvador-1173	EL SALVADOR	Puebla	Puebla	72365	Exacta
el-saucedal-1447	EL SAUCEDAL	Puebla	Puebla	72464	Exacta
el-tamborcito-126	EL TAMBORCITO	Puebla	Puebla	72094	Exacta
el-triunfo-442	EL TRIUNFO	Puebla	Puebla	72490	Exacta
emperador-688	EMPERADOR	Puebla	Puebla	72470	Exacta
emperatriz-169	EMPERATRIZ	Puebla	Puebla	72016	Exacta
estacion-nueva-157	ESTACION NUEVA	Puebla	Puebla	72223	Exacta
estrella-del-sur-1346	ESTRELLA DEL SUR	Puebla	Puebla	72190	Exacta
everest-383	EVEREST	Puebla	Puebla	72456	Exacta
fauna-marina-968	FAUNA MARINA	Puebla	Puebla	72260	Exacta
flor-del-sur-997	FLOR DEL SUR	Puebla	Puebla	72498	Exacta
flores-del-pedregal-604	FLORES DEL PEDREGAL	Puebla	Puebla	72495	Exacta
fovissste-san-manuel-95	FOVISSSTE SAN MANUEL	Puebla	Puebla	72570	Exacta
fovissste-san-roque-411	FOVISSSTE SAN ROQUE	Puebla	Puebla	72460	Exacta
framboyanes-1558	FRAMBOYANES	Puebla	Puebla	72595	Exacta
francisco-javier-clavijero-333	FRANCISCO JAVIER CLAVIJERO	Puebla	Puebla	72390	Exacta
francisco-villa-110	FRANCISCO VILLA	Puebla	Puebla	72020	Exacta
francisco-villa-1568	FRANCISCO VILLA	Puebla	Puebla	72020	Exacta
fraternidad-antorchista-456	FRATERNIDAD ANTORCHISTA	Puebla	Puebla	72499	Exacta
fuentes-de-moratilla-210	FUENTES DE MORATILLA	Puebla	Puebla	72110	Exacta
fundadores-136	FUNDADORES	Puebla	Puebla	72580	Exacta
fundadores-de-zavaleta-759	FUNDADORES DE ZAVALETA	Puebla	Puebla	72176	Exacta
gabriel-pastor-2a-seccion-471	GABRIEL PASTOR 2a SECCION	Puebla	Puebla	72425	Exacta
galaxia-la-laguna-508	GALAXIA LA LAGUNA	Puebla	Puebla	72480	Exacta
geovillas-del-sur-1761	GEOVILLAS DEL SUR	Puebla	Puebla	72495	Exacta
geovillas-los-encinos-501	GEOVILLAS LOS ENCINOS	Puebla	Puebla	72593	Exacta
gerona-946	GERONA	Puebla	Puebla	72470	Exacta
granjas-atoyac-365	GRANJAS ATOYAC	Puebla	Puebla	72410	Exacta
granjas-atoyac-1757	GRANJAS ATOYAC	Puebla	Puebla	72410	Exacta
granjas-bugambilias-1579	GRANJAS BUGAMBILIAS	Puebla	Puebla	72470	Exacta
granjas-del-sur-397	GRANJAS DEL SUR	Puebla	Puebla	72470	Exacta
granjas-mayorazgo-418	GRANJAS MAYORAZGO	Puebla	Puebla	72480	Exacta
granjas-puebla-638	GRANJAS PUEBLA	Puebla	Puebla	72490	Exacta
granjas-puebla-608	GRANJAS PUEBLA	Puebla	Puebla	72490	Exacta
granjas-puebla-854	GRANJAS PUEBLA	Puebla	Puebla	72490	Exacta
guadalupe-470	GUADALUPE	Puebla	Puebla	72595	Exacta
guadalupe-990	GUADALUPE	Puebla	Puebla	72595	Exacta
guadalupe-caleras-212	GUADALUPE CALERAS	Puebla	Puebla	72100	Exacta
guadalupe-hidalgo-427	GUADALUPE HIDALGO	Puebla	Puebla	72490	Exacta
gustavo-diaz-ordaz-371	GUSTAVO DIAZ ORDAZ	Puebla	Puebla	72410	Exacta
hacienda-del-sur-896	HACIENDA DEL SUR	Puebla	Puebla	72490	Exacta
hacienda-de-manzanilla-1087	HACIENDA DE MANZANILLA	Puebla	Puebla	72229	Exacta
hacienda-el-cobre-844	HACIENDA EL COBRE	Puebla	Puebla	72490	Exacta
hacienda-las-fuentes-1776	HACIENDA LAS FUENTES	Puebla	Puebla	72495	Exacta
hacienda-los-olivos-886	HACIENDA LOS OLIVOS	Puebla	Puebla	72106	Exacta
hacienda-san-diego-620	HACIENDA SAN DIEGO	Puebla	Puebla	72498	Exacta
hacienda-san-jose-812	HACIENDA SAN JOSE	Puebla	Puebla	72590	Exacta
hacienda-santa-clara-837	HACIENDA SANTA CLARA	Puebla	Puebla	72498	Exacta
heritage-ii-629	HERITAGE II	Puebla	Puebla	72574	Exacta
hermosa-provincia-1092	HERMOSA PROVINCIA	Puebla	Puebla	72350	Exacta
heroe-de-nacozari-343	HEROE DE NACOZARI	Puebla	Puebla	72423	Exacta
heroes-del-5-de-mayo-255	HEROES DEL 5 DE MAYO	Puebla	Puebla	72280	Exacta
heroes-de-puebla-1751	HEROES DE PUEBLA	Puebla	Puebla	72520	Exacta
heroes-de-puebla-1526	HEROES DE PUEBLA	Puebla	Puebla	72520	Exacta
hidalgo-146	HIDALGO	Puebla	Puebla	72260	Exacta
hidalgo-933	HIDALGO	Puebla	Puebla	72260	Exacta
historiadores-666	HISTORIADORES	Puebla	Puebla	72365	Exacta
humboldt-norte-259	HUMBOLDT NORTE	Puebla	Puebla	72370	Exacta
humboldt-sur-39	HUMBOLDT SUR	Puebla	Puebla	72370	Exacta
ignacio-mariscal-1181	IGNACIO MARISCAL	Puebla	Puebla	72014	Exacta
ignacio-romero-vargas-1561	IGNACIO ROMERO VARGAS	Puebla	Puebla	72120	Exacta
independencia-caleras-211	INDEPENDENCIA CALERAS	Puebla	Puebla	72100	Exacta
indios-verdes-969	INDIOS VERDES	Puebla	Puebla	72228	Exacta
infonavit-loma-bella-422	INFONAVIT LOMA BELLA	Puebla	Puebla	72474	Exacta
infonavit-san-miguel-mayorazgo-428	INFONAVIT SAN MIGUEL MAYORAZGO	Puebla	Puebla	72480	Exacta
insurgentes-oriente-882	INSURGENTES ORIENTE	Puebla	Puebla	72540	Exacta
iturbide-264	ITURBIDE	Puebla	Puebla	72270	Exacta
jardin-1000	JARDIN	Puebla	Puebla	72474	Exacta
jardin-399	JARDIN	Puebla	Puebla	72474	Exacta
jardines-de-bugambilias-130	JARDINES DE BUGAMBILIAS	Puebla	Puebla	72474	Exacta
jardines-de-castillotla-527	JARDINES DE CASTILLOTLA	Puebla	Puebla	72498	Exacta
jardines-de-castillotla-1084	JARDINES DE CASTILLOTLA	Puebla	Puebla	72498	Exacta
jardines-de-la-joya-769	JARDINES DE LA JOYA	Puebla	Puebla	72520	Exacta
jardines-del-sur-460	JARDINES DEL SUR	Puebla	Puebla	72495	Exacta
jardines-de-saint-germain-795	JARDINES DE SAINT GERMAIN	Puebla	Puebla	72574	Exacta
jardines-de-san-manuel-730	JARDINES DE SAN MANUEL	Puebla	Puebla	72570	Exacta
jardines-de-san-ramon-640	JARDINES DE SAN RAMON	Puebla	Puebla	72498	Exacta
jardines-de-santa-rosa-708	JARDINES DE SANTA ROSA	Puebla	Puebla	72495	Exacta
jardines-de-santiago-1665	JARDINES DE SANTIAGO	Puebla	Puebla	72584	Exacta
jardines-de-santiago-1650	JARDINES DE SANTIAGO	Puebla	Puebla	72584	Exacta
jardines-de-santiago-1317	JARDINES DE SANTIAGO	Puebla	Puebla	72584	Exacta
jardines-de-zavaleta-765	JARDINES DE ZAVALETA	Puebla	Puebla	72150	Exacta
jesus-garcia-122	JESUS GARCIA	Puebla	Puebla	72090	Exacta
jesus-gonzalez-ortega-114	JESUS GONZALEZ ORTEGA	Puebla	Puebla	72040	Exacta
joaquin-colombres-303	JOAQUIN COLOMBRES	Puebla	Puebla	72300	Exacta
jorge-obispo-1028	JORGE OBISPO	Puebla	Puebla	72227	Exacta
jose-maria-morelos-y-pavon-116	JOSE MARIA MORELOS Y PAVON	Puebla	Puebla	72260	Exacta
juan-pablo-ii-1033	JUAN PABLO II	Puebla	Puebla	72595	Exacta
la-ahogada-57	LA AHOGADA	Puebla	Puebla	72130	Exacta
la-barranca-305	LA BARRANCA	Puebla	Puebla	72229	Exacta
